TimeUs,Ugen,Ur1,Uvd1
839,-1760.0,0.0,-1840.0
840,-1760.0,0.0,-1840.0
841,-1760.0,80.0,-1840.0
842,-1760.0,0.0,-1840.0
843,-1760.0,0.0,-1760.0
844,-1840.0,0.0,-1840.0
845,-1760.0,0.0,-1760.0
846,-1760.0,0.0,-1840.0
847,-1760.0,0.0,-1760.0
848,-1680.0,0.0,-1760.0
849,-1760.0,0.0,-1840.0
850,-1760.0,0.0,-1840.0
851,-1760.0,0.0,-1760.0
852,-1760.0,0.0,-1760.0
853,-1760.0,0.0,-1760.0
854,-1760.0,0.0,-1840.0
855,-1680.0,0.0,-1760.0
856,-1760.0,0.0,-1760.0
857,-1760.0,0.0,-1760.0
858,-1760.0,80.0,-1760.0
859,-1680.0,0.0,-1760.0
860,-1760.0,-80.0,-1760.0
861,-1760.0,0.0,-1760.0
862,-1680.0,0.0,-1760.0
863,-1680.0,0.0,-1760.0
864,-1680.0,80.0,-1760.0
865,-1680.0,0.0,-1760.0
866,-1680.0,0.0,-1680.0
867,-1680.0,0.0,-1760.0
868,-1680.0,0.0,-1760.0
869,-1680.0,0.0,-1760.0
870,-1680.0,0.0,-1760.0
871,-1680.0,0.0,-1760.0
872,-1680.0,0.0,-1680.0
873,-1680.0,0.0,-1680.0
874,-1680.0,0.0,-1680.0
875,-1680.0,0.0,-1680.0
876,-1680.0,0.0,-1680.0
877,-1680.0,0.0,-1680.0
878,-1600.0,0.0,-1680.0
879,-1600.0,0.0,-1680.0
880,-1600.0,0.0,-1680.0
881,-1600.0,0.0,-1680.0
882,-1600.0,0.0,-1680.0
883,-1600.0,0.0,-1680.0
884,-1600.0,0.0,-1680.0
885,-1600.0,0.0,-1680.0
886,-1600.0,0.0,-1680.0
887,-1600.0,0.0,-1600.0
888,-1600.0,0.0,-1600.0
889,-1520.0,0.0,-1600.0
890,-1520.0,0.0,-1600.0
891,-1600.0,0.0,-1600.0
892,-1600.0,0.0,-1600.0
893,-1600.0,0.0,-1600.0
894,-1520.0,0.0,-1600.0
895,-1520.0,0.0,-1600.0
896,-1520.0,0.0,-1600.0
897,-1600.0,0.0,-1600.0
898,-1520.0,0.0,-1600.0
899,-1520.0,0.0,-1600.0
900,-1520.0,0.0,-1600.0
901,-1520.0,0.0,-1600.0
902,-1520.0,0.0,-1680.0
903,-1440.0,0.0,-1600.0
904,-1520.0,0.0,-1600.0
905,-1520.0,0.0,-1600.0
906,-1520.0,0.0,-1600.0
907,-1520.0,0.0,-1600.0
908,-1520.0,0.0,-1600.0
909,-1520.0,0.0,-1600.0
910,-1520.0,0.0,-1600.0
911,-1440.0,0.0,-1520.0
912,-1520.0,0.0,-1520.0
913,-1520.0,0.0,-1520.0
914,-1520.0,0.0,-1600.0
915,-1520.0,0.0,-1600.0
916,-1520.0,0.0,-1520.0
917,-1440.0,0.0,-1520.0
918,-1440.0,0.0,-1520.0
919,-1520.0,0.0,-1520.0
920,-1440.0,0.0,-1520.0
921,-1440.0,0.0,-1520.0
922,-1440.0,0.0,-1520.0
923,-1440.0,0.0,-1520.0
924,-1440.0,0.0,-1520.0
925,-1440.0,0.0,-1520.0
926,-1440.0,0.0,-1440.0
927,-1440.0,0.0,-1520.0
928,-1440.0,0.0,-1520.0
929,-1440.0,80.0,-1520.0
930,-1440.0,0.0,-1520.0
931,-1440.0,80.0,-1520.0
932,-1440.0,0.0,-1520.0
933,-1440.0,0.0,-1520.0
934,-1440.0,0.0,-1440.0
935,-1440.0,0.0,-1440.0
936,-1360.0,0.0,-1440.0
937,-1440.0,0.0,-1440.0
938,-1440.0,0.0,-1440.0
939,-1440.0,0.0,-1440.0
940,-1440.0,0.0,-1440.0
941,-1360.0,0.0,-1440.0
942,-1360.0,0.0,-1440.0
943,-1360.0,0.0,-1440.0
944,-1360.0,0.0,-1440.0
945,-1360.0,0.0,-1440.0
946,-1360.0,0.0,-1440.0
947,-1440.0,0.0,-1440.0
948,-1360.0,0.0,-1440.0
949,-1360.0,0.0,-1440.0
950,-1360.0,0.0,-1360.0
951,-1360.0,0.0,-1360.0
952,-1360.0,0.0,-1360.0
953,-1360.0,0.0,-1440.0
954,-1360.0,0.0,-1360.0
955,-1360.0,0.0,-1440.0
956,-1280.0,0.0,-1360.0
957,-1360.0,0.0,-1360.0
958,-1280.0,0.0,-1360.0
959,-1280.0,0.0,-1280.0
960,-1280.0,0.0,-1360.0
961,-1280.0,0.0,-1360.0
962,-1360.0,0.0,-1360.0
963,-1280.0,0.0,-1360.0
964,-1280.0,0.0,-1360.0
965,-1280.0,0.0,-1360.0
966,-1280.0,0.0,-1360.0
967,-1280.0,0.0,-1360.0
968,-1280.0,0.0,-1280.0
969,-1280.0,0.0,-1360.0
970,-1280.0,0.0,-1280.0
971,-1280.0,0.0,-1280.0
972,-1280.0,0.0,-1360.0
973,-1280.0,0.0,-1280.0
974,-1280.0,0.0,-1280.0
975,-1280.0,0.0,-1280.0
976,-1200.0,0.0,-1280.0
977,-1280.0,-80.0,-1280.0
978,-1280.0,0.0,-1280.0
979,-1200.0,0.0,-1280.0
980,-1200.0,0.0,-1280.0
981,-1200.0,0.0,-1280.0
982,-1200.0,0.0,-1280.0
983,-1280.0,0.0,-1280.0
984,-1280.0,0.0,-1280.0
985,-1200.0,0.0,-1280.0
986,-1200.0,0.0,-1280.0
987,-1200.0,0.0,-1280.0
988,-1200.0,0.0,-1280.0
989,-1200.0,0.0,-1200.0
990,-1200.0,0.0,-1200.0
991,-1200.0,0.0,-1280.0
992,-1200.0,0.0,-1200.0
993,-1200.0,0.0,-1200.0
994,-1200.0,0.0,-1280.0
995,-1120.0,0.0,-1280.0
996,-1120.0,0.0,-1200.0
997,-1200.0,0.0,-1200.0
998,-1120.0,0.0,-1200.0
999,-1120.0,0.0,-1200.0
1000,-1200.0,0.0,-1200.0
1001,-1200.0,80.0,-1200.0
1002,-1200.0,0.0,-1200.0
1003,-1120.0,0.0,-1200.0
1004,-1120.0,0.0,-1200.0
1005,-1120.0,0.0,-1200.0
1006,-1120.0,0.0,-1200.0
1007,-1120.0,0.0,-1200.0
1008,-1120.0,0.0,-1200.0
1009,-1120.0,0.0,-1200.0
1010,-1120.0,0.0,-1200.0
1011,-1120.0,0.0,-1200.0
1012,-1120.0,0.0,-1200.0
1013,-1120.0,0.0,-1120.0
1014,-1120.0,0.0,-1120.0
1015,-1120.0,0.0,-1120.0
1016,-1120.0,0.0,-1120.0
1017,-1120.0,0.0,-1120.0
1018,-1040.0,0.0,-1120.0
1019,-1120.0,0.0,-1120.0
1020,-1040.0,0.0,-1120.0
1021,-1040.0,0.0,-1120.0
1022,-1040.0,0.0,-1040.0
1023,-1040.0,80.0,-1120.0
1024,-1040.0,0.0,-1120.0
1025,-1040.0,0.0,-1040.0
1026,-1040.0,0.0,-1120.0
1027,-1040.0,0.0,-1120.0
1028,-1040.0,0.0,-1040.0
1029,-1040.0,0.0,-1040.0
1030,-1040.0,0.0,-1120.0
1031,-1040.0,0.0,-1040.0
1032,-1040.0,0.0,-1040.0
1033,-1040.0,0.0,-1040.0
1034,-1040.0,0.0,-1040.0
1035,-1040.0,0.0,-1040.0
1036,-960.0,0.0,-1040.0
1037,-1040.0,0.0,-1040.0
1038,-1040.0,0.0,-1040.0
1039,-1040.0,0.0,-1040.0
1040,-1040.0,0.0,-1040.0
1041,-1040.0,0.0,-960.0
1042,-960.0,0.0,-1040.0
1043,-960.0,0.0,-1040.0
1044,-960.0,0.0,-1040.0
1045,-960.0,-80.0,-1040.0
1046,-960.0,0.0,-960.0
1047,-1040.0,0.0,-1040.0
1048,-960.0,0.0,-1040.0
1049,-960.0,0.0,-960.0
1050,-1040.0,0.0,-1040.0
1051,-960.0,-80.0,-960.0
1052,-960.0,0.0,-960.0
1053,-1040.0,0.0,-960.0
1054,-960.0,0.0,-960.0
1055,-960.0,0.0,-960.0
1056,-960.0,0.0,-960.0
1057,-960.0,80.0,-960.0
1058,-960.0,0.0,-960.0
1059,-880.0,0.0,-960.0
1060,-960.0,0.0,-960.0
1061,-960.0,0.0,-960.0
1062,-960.0,-80.0,-960.0
1063,-960.0,0.0,-960.0
1064,-960.0,0.0,-960.0
1065,-960.0,0.0,-960.0
1066,-880.0,0.0,-960.0
1067,-880.0,0.0,-880.0
1068,-880.0,0.0,-880.0
1069,-880.0,0.0,-960.0
1070,-880.0,0.0,-880.0
1071,-960.0,0.0,-880.0
1072,-880.0,0.0,-880.0
1073,-880.0,0.0,-960.0
1074,-880.0,0.0,-960.0
1075,-880.0,0.0,-880.0
1076,-880.0,0.0,-880.0
1077,-880.0,0.0,-880.0
1078,-880.0,0.0,-880.0
1079,-880.0,0.0,-880.0
1080,-880.0,0.0,-880.0
1081,-800.0,0.0,-880.0
1082,-800.0,0.0,-880.0
1083,-880.0,0.0,-880.0
1084,-800.0,0.0,-880.0
1085,-800.0,0.0,-880.0
1086,-880.0,0.0,-800.0
1087,-880.0,0.0,-880.0
1088,-880.0,0.0,-880.0
1089,-800.0,0.0,-880.0
1090,-800.0,0.0,-800.0
1091,-800.0,0.0,-800.0
1092,-800.0,0.0,-800.0
1093,-800.0,0.0,-800.0
1094,-800.0,0.0,-800.0
1095,-880.0,0.0,-880.0
1096,-800.0,0.0,-880.0
1097,-800.0,0.0,-880.0
1098,-800.0,0.0,-800.0
1099,-720.0,0.0,-800.0
1100,-800.0,0.0,-800.0
1101,-800.0,0.0,-800.0
1102,-800.0,0.0,-800.0
1103,-800.0,0.0,-800.0
1104,-720.0,0.0,-800.0
1105,-720.0,0.0,-800.0
1106,-720.0,0.0,-800.0
1107,-720.0,80.0,-720.0
1108,-720.0,0.0,-720.0
1109,-720.0,0.0,-720.0
1110,-720.0,0.0,-720.0
1111,-800.0,0.0,-720.0
1112,-720.0,0.0,-800.0
1113,-720.0,0.0,-800.0
1114,-720.0,0.0,-720.0
1115,-720.0,0.0,-720.0
1116,-720.0,0.0,-720.0
1117,-720.0,0.0,-720.0
1118,-720.0,0.0,-720.0
1119,-720.0,0.0,-720.0
1120,-640.0,0.0,-720.0
1121,-640.0,0.0,-640.0
1122,-640.0,0.0,-720.0
1123,-720.0,0.0,-720.0
1124,-640.0,0.0,-720.0
1125,-640.0,0.0,-720.0
1126,-640.0,0.0,-720.0
1127,-720.0,0.0,-720.0
1128,-720.0,0.0,-720.0
1129,-640.0,0.0,-720.0
1130,-640.0,0.0,-720.0
1131,-640.0,-80.0,-640.0
1132,-640.0,0.0,-640.0
1133,-640.0,0.0,-640.0
1134,-640.0,0.0,-720.0
1135,-640.0,0.0,-640.0
1136,-560.0,0.0,-640.0
1137,-640.0,80.0,-640.0
1138,-640.0,0.0,-640.0
1139,-640.0,0.0,-640.0
1140,-560.0,0.0,-640.0
1141,-640.0,0.0,-640.0
1142,-640.0,0.0,-640.0
1143,-560.0,0.0,-640.0
1144,-560.0,0.0,-640.0
1145,-560.0,0.0,-560.0
1146,-560.0,0.0,-560.0
1147,-560.0,0.0,-640.0
1148,-560.0,80.0,-560.0
1149,-560.0,0.0,-560.0
1150,-560.0,0.0,-560.0
1151,-560.0,0.0,-560.0
1152,-560.0,0.0,-640.0
1153,-560.0,0.0,-560.0
1154,-560.0,0.0,-560.0
1155,-560.0,0.0,-560.0
1156,-560.0,0.0,-560.0
1157,-560.0,0.0,-560.0
1158,-560.0,0.0,-560.0
1159,-480.0,0.0,-560.0
1160,-560.0,0.0,-560.0
1161,-480.0,0.0,-560.0
1162,-480.0,0.0,-560.0
1163,-560.0,0.0,-560.0
1164,-480.0,0.0,-560.0
1165,-560.0,0.0,-560.0
1166,-560.0,0.0,-480.0
1167,-480.0,0.0,-560.0
1168,-480.0,0.0,-560.0
1169,-480.0,0.0,-480.0
1170,-480.0,0.0,-480.0
1171,-480.0,0.0,-560.0
1172,-480.0,0.0,-480.0
1173,-480.0,0.0,-560.0
1174,-480.0,0.0,-560.0
1175,-400.0,0.0,-480.0
1176,-480.0,0.0,-480.0
1177,-480.0,0.0,-480.0
1178,-480.0,0.0,-480.0
1179,-480.0,-80.0,-480.0
1180,-480.0,0.0,-480.0
1181,-400.0,0.0,-480.0
1182,-400.0,0.0,-480.0
1183,-400.0,0.0,-480.0
1184,-400.0,0.0,-480.0
1185,-400.0,0.0,-400.0
1186,-400.0,0.0,-480.0
1187,-400.0,0.0,-480.0
1188,-400.0,80.0,-480.0
1189,-400.0,0.0,-480.0
1190,-400.0,0.0,-480.0
1191,-400.0,0.0,-480.0
1192,-320.0,0.0,-400.0
1193,-400.0,0.0,-480.0
1194,-400.0,0.0,-400.0
1195,-400.0,0.0,-400.0
1196,-400.0,80.0,-400.0
1197,-400.0,0.0,-400.0
1198,-400.0,0.0,-400.0
1199,-320.0,0.0,-400.0
1200,-320.0,0.0,-400.0
1201,-320.0,0.0,-400.0
1202,-320.0,0.0,-320.0
1203,-320.0,0.0,-400.0
1204,-320.0,0.0,-400.0
1205,-320.0,0.0,-400.0
1206,-320.0,0.0,-400.0
1207,-320.0,0.0,-400.0
1208,-320.0,0.0,-320.0
1209,-320.0,0.0,-400.0
1210,-320.0,0.0,-400.0
1211,-320.0,0.0,-320.0
1212,-320.0,0.0,-400.0
1213,-320.0,0.0,-320.0
1214,-320.0,0.0,-320.0
1215,-320.0,0.0,-320.0
1216,-240.0,0.0,-320.0
1217,-240.0,0.0,-320.0
1218,-320.0,0.0,-320.0
1219,-240.0,0.0,-320.0
1220,-240.0,0.0,-320.0
1221,-240.0,0.0,-320.0
1222,-240.0,0.0,-320.0
1223,-240.0,0.0,-320.0
1224,-240.0,0.0,-320.0
1225,-240.0,0.0,-320.0
1226,-240.0,0.0,-320.0
1227,-240.0,80.0,-320.0
1228,-240.0,0.0,-320.0
1229,-240.0,0.0,-320.0
1230,-240.0,0.0,-320.0
1231,-240.0,0.0,-240.0
1232,-240.0,0.0,-240.0
1233,-240.0,0.0,-240.0
1234,-240.0,0.0,-240.0
1235,-160.0,0.0,-240.0
1236,-240.0,0.0,-320.0
1237,-240.0,80.0,-240.0
1238,-160.0,80.0,-240.0
1239,-160.0,0.0,-240.0
1240,-160.0,0.0,-240.0
1241,-160.0,0.0,-240.0
1242,-160.0,0.0,-240.0
1243,-240.0,-80.0,-160.0
1244,-160.0,0.0,-160.0
1245,-160.0,0.0,-240.0
1246,-160.0,0.0,-240.0
1247,-160.0,0.0,-160.0
1248,-160.0,0.0,-160.0
1249,-160.0,0.0,-240.0
1250,-160.0,0.0,-160.0
1251,-160.0,80.0,-160.0
1252,-160.0,0.0,-160.0
1253,-80.0,0.0,-160.0
1254,-160.0,0.0,-160.0
1255,-160.0,0.0,-160.0
1256,-80.0,0.0,-160.0
1257,-80.0,0.0,-160.0
1258,-160.0,0.0,-160.0
1259,-80.0,0.0,-160.0
1260,-160.0,0.0,-160.0
1261,-80.0,0.0,-160.0
1262,-80.0,0.0,-160.0
1263,-80.0,0.0,-80.0
1264,-160.0,0.0,-160.0
1265,-80.0,0.0,-160.0
1266,-80.0,0.0,-160.0
1267,-80.0,0.0,-80.0
1268,-80.0,0.0,-160.0
1269,0.0,0.0,-160.0
1270,-80.0,0.0,-80.0
1271,-80.0,0.0,-80.0
1272,-80.0,0.0,-80.0
1273,-80.0,0.0,-80.0
1274,-80.0,0.0,-80.0
1275,-80.0,0.0,-80.0
1276,0.0,0.0,-80.0
1277,0.0,0.0,-80.0
1278,0.0,0.0,0.0
1279,0.0,0.0,0.0
1280,0.0,0.0,-80.0
1281,0.0,0.0,-80.0
1282,0.0,0.0,0.0
1283,0.0,0.0,-80.0
1284,0.0,0.0,0.0
1285,0.0,0.0,-80.0
1286,80.0,0.0,0.0
1287,0.0,0.0,0.0
1288,0.0,80.0,0.0
1289,0.0,0.0,0.0
1290,0.0,0.0,0.0
1291,0.0,0.0,-80.0
1292,0.0,0.0,0.0
1293,80.0,0.0,0.0
1294,0.0,0.0,0.0
1295,0.0,0.0,0.0
1296,80.0,0.0,0.0
1297,80.0,0.0,0.0
1298,0.0,0.0,80.0
1299,80.0,0.0,0.0
1300,0.0,0.0,0.0
1301,0.0,0.0,80.0
1302,80.0,0.0,0.0
1303,80.0,0.0,0.0
1304,80.0,0.0,0.0
1305,80.0,0.0,0.0
1306,80.0,0.0,-80.0
1307,80.0,0.0,0.0
1308,80.0,0.0,0.0
1309,80.0,0.0,0.0
1310,80.0,0.0,0.0
1311,80.0,0.0,0.0
1312,80.0,0.0,0.0
1313,80.0,0.0,0.0
1314,80.0,0.0,0.0
1315,80.0,0.0,0.0
1316,80.0,0.0,0.0
1317,80.0,0.0,80.0
1318,80.0,80.0,80.0
1319,80.0,0.0,80.0
1320,80.0,0.0,0.0
1321,160.0,0.0,80.0
1322,80.0,0.0,80.0
1323,80.0,0.0,80.0
1324,160.0,0.0,80.0
1325,80.0,0.0,80.0
1326,160.0,0.0,80.0
1327,160.0,80.0,80.0
1328,80.0,0.0,80.0
1329,80.0,0.0,80.0
1330,80.0,0.0,80.0
1331,160.0,0.0,80.0
1332,240.0,0.0,80.0
1333,160.0,0.0,160.0
1334,160.0,0.0,160.0
1335,160.0,-80.0,80.0
1336,160.0,0.0,160.0
1337,160.0,0.0,80.0
1338,160.0,0.0,160.0
1339,240.0,0.0,160.0
1340,160.0,0.0,160.0
1341,160.0,0.0,160.0
1342,160.0,0.0,160.0
1343,160.0,0.0,160.0
1344,240.0,0.0,160.0
1345,160.0,0.0,240.0
1346,240.0,0.0,160.0
1347,240.0,0.0,160.0
1348,240.0,0.0,160.0
1349,240.0,0.0,160.0
1350,240.0,0.0,160.0
1351,240.0,0.0,160.0
1352,240.0,0.0,240.0
1353,240.0,0.0,160.0
1354,240.0,0.0,240.0
1355,240.0,0.0,160.0
1356,240.0,0.0,240.0
1357,240.0,0.0,240.0
1358,240.0,80.0,240.0
1359,240.0,0.0,240.0
1360,240.0,0.0,240.0
1361,240.0,0.0,240.0
1362,240.0,0.0,240.0
1363,240.0,0.0,240.0
1364,320.0,0.0,320.0
1365,240.0,0.0,240.0
1366,240.0,0.0,320.0
1367,240.0,0.0,240.0
1368,240.0,0.0,320.0
1369,240.0,0.0,240.0
1370,320.0,0.0,240.0
1371,320.0,0.0,240.0
1372,320.0,80.0,320.0
1373,320.0,80.0,320.0
1374,400.0,0.0,320.0
1375,240.0,0.0,320.0
1376,320.0,0.0,320.0
1377,320.0,0.0,320.0
1378,400.0,0.0,320.0
1379,320.0,0.0,320.0
1380,320.0,0.0,320.0
1381,320.0,0.0,320.0
1382,400.0,0.0,320.0
1383,320.0,0.0,320.0
1384,400.0,0.0,320.0
1385,400.0,0.0,320.0
1386,400.0,0.0,320.0
1387,400.0,0.0,400.0
1388,400.0,0.0,400.0
1389,400.0,0.0,400.0
1390,320.0,0.0,400.0
1391,400.0,0.0,400.0
1392,400.0,0.0,320.0
1393,400.0,0.0,400.0
1394,400.0,0.0,320.0
1395,400.0,0.0,400.0
1396,400.0,0.0,400.0
1397,480.0,0.0,400.0
1398,400.0,0.0,400.0
1399,400.0,80.0,400.0
1400,400.0,0.0,400.0
1401,480.0,0.0,400.0
1402,480.0,0.0,400.0
1403,480.0,0.0,400.0
1404,400.0,0.0,400.0
1405,480.0,0.0,400.0
1406,480.0,-80.0,400.0
1407,480.0,0.0,400.0
1408,480.0,0.0,400.0
1409,480.0,0.0,400.0
1410,480.0,0.0,400.0
1411,480.0,0.0,400.0
1412,480.0,0.0,480.0
1413,480.0,0.0,480.0
1414,480.0,0.0,400.0
1415,480.0,0.0,480.0
1416,400.0,0.0,480.0
1417,480.0,0.0,480.0
1418,560.0,0.0,480.0
1419,560.0,0.0,480.0
1420,480.0,0.0,480.0
1421,480.0,0.0,480.0
1422,480.0,0.0,480.0
1423,480.0,0.0,480.0
1424,480.0,0.0,480.0
1425,480.0,0.0,480.0
1426,480.0,0.0,560.0
1427,560.0,0.0,480.0
1428,560.0,0.0,560.0
1429,480.0,0.0,480.0
1430,560.0,0.0,560.0
1431,560.0,0.0,560.0
1432,560.0,0.0,560.0
1433,560.0,0.0,560.0
1434,560.0,0.0,560.0
1435,560.0,0.0,560.0
1436,560.0,0.0,560.0
1437,560.0,0.0,560.0
1438,560.0,0.0,560.0
1439,560.0,0.0,560.0
1440,560.0,0.0,560.0
1441,640.0,0.0,560.0
1442,560.0,0.0,560.0
1443,560.0,0.0,640.0
1444,560.0,0.0,560.0
1445,640.0,0.0,640.0
1446,560.0,0.0,560.0
1447,640.0,0.0,560.0
1448,640.0,0.0,640.0
1449,640.0,0.0,640.0
1450,640.0,0.0,640.0
1451,640.0,0.0,640.0
1452,640.0,0.0,640.0
1453,640.0,0.0,640.0
1454,640.0,0.0,640.0
1455,640.0,0.0,640.0
1456,640.0,0.0,640.0
1457,640.0,0.0,640.0
1458,640.0,0.0,720.0
1459,640.0,0.0,640.0
1460,640.0,0.0,640.0
1461,640.0,0.0,640.0
1462,720.0,0.0,640.0
1463,720.0,0.0,640.0
1464,640.0,0.0,640.0
1465,720.0,0.0,640.0
1466,640.0,0.0,720.0
1467,720.0,0.0,640.0
1468,640.0,0.0,720.0
1469,720.0,0.0,640.0
1470,720.0,0.0,640.0
1471,720.0,0.0,640.0
1472,720.0,0.0,720.0
1473,640.0,0.0,720.0
1474,720.0,0.0,720.0
1475,720.0,0.0,720.0
1476,720.0,0.0,720.0
1477,720.0,0.0,720.0
1478,720.0,0.0,720.0
1479,720.0,0.0,720.0
1480,800.0,0.0,720.0
1481,720.0,0.0,720.0
1482,720.0,0.0,720.0
1483,720.0,0.0,800.0
1484,720.0,0.0,800.0
1485,720.0,0.0,720.0
1486,800.0,80.0,720.0
1487,800.0,0.0,720.0
1488,800.0,0.0,720.0
1489,800.0,0.0,800.0
1490,800.0,0.0,800.0
1491,800.0,0.0,800.0
1492,800.0,0.0,720.0
1493,800.0,80.0,800.0
1494,800.0,0.0,800.0
1495,800.0,0.0,800.0
1496,800.0,0.0,800.0
1497,800.0,0.0,800.0
1498,800.0,0.0,800.0
1499,800.0,0.0,880.0
1500,800.0,0.0,800.0
1501,800.0,0.0,800.0
1502,880.0,0.0,800.0
1503,800.0,0.0,800.0
1504,800.0,0.0,800.0
1505,880.0,0.0,800.0
1506,880.0,0.0,800.0
1507,800.0,0.0,800.0
1508,880.0,0.0,800.0
1509,880.0,0.0,800.0
1510,880.0,0.0,800.0
1511,880.0,0.0,880.0
1512,880.0,0.0,880.0
1513,880.0,0.0,880.0
1514,880.0,0.0,880.0
1515,880.0,0.0,880.0
1516,800.0,0.0,880.0
1517,880.0,0.0,880.0
1518,880.0,0.0,880.0
1519,880.0,0.0,880.0
1520,960.0,0.0,880.0
1521,960.0,0.0,880.0
1522,880.0,0.0,880.0
1523,880.0,-80.0,880.0
1524,880.0,0.0,880.0
1525,880.0,0.0,880.0
1526,960.0,0.0,880.0
1527,960.0,0.0,880.0
1528,960.0,0.0,960.0
1529,960.0,0.0,960.0
1530,960.0,0.0,960.0
1531,960.0,0.0,960.0
1532,960.0,0.0,960.0
1533,960.0,0.0,960.0
1534,960.0,0.0,960.0
1535,960.0,0.0,960.0
1536,960.0,0.0,960.0
1537,960.0,0.0,960.0
1538,960.0,0.0,960.0
1539,960.0,0.0,960.0
1540,960.0,-80.0,960.0
1541,960.0,0.0,960.0
1542,960.0,0.0,1040.0
1543,960.0,0.0,960.0
1544,960.0,0.0,960.0
1545,960.0,0.0,960.0
1546,960.0,0.0,960.0
1547,960.0,0.0,960.0
1548,1040.0,0.0,1040.0
1549,1040.0,0.0,1040.0
1550,1040.0,-80.0,1040.0
1551,1040.0,0.0,960.0
1552,1040.0,0.0,1040.0
1553,1040.0,0.0,1040.0
1554,1040.0,0.0,1040.0
1555,1040.0,0.0,1040.0
1556,1040.0,0.0,1040.0
1557,1040.0,0.0,1040.0
1558,1040.0,0.0,1040.0
1559,1040.0,0.0,1040.0
1560,1040.0,0.0,1040.0
1561,1040.0,0.0,1040.0
1562,1040.0,0.0,1040.0
1563,1120.0,0.0,1040.0
1564,1040.0,0.0,1040.0
1565,1040.0,0.0,1040.0
1566,1120.0,0.0,1040.0
1567,1040.0,-80.0,1120.0
1568,1120.0,0.0,1120.0
1569,1040.0,0.0,1120.0
1570,1120.0,0.0,1120.0
1571,1120.0,0.0,1040.0
1572,1120.0,0.0,1120.0
1573,1120.0,0.0,1120.0
1574,1120.0,0.0,1120.0
1575,1120.0,0.0,1120.0
1576,1120.0,0.0,1120.0
1577,1120.0,0.0,1120.0
1578,1120.0,0.0,1120.0
1579,1120.0,0.0,1120.0
1580,1120.0,0.0,1120.0
1581,1120.0,0.0,1120.0
1582,1120.0,0.0,1120.0
1583,1120.0,0.0,1120.0
1584,1200.0,0.0,1120.0
1585,1120.0,0.0,1120.0
1586,1120.0,0.0,1200.0
1587,1200.0,0.0,1120.0
1588,1200.0,0.0,1120.0
1589,1200.0,0.0,1120.0
1590,1200.0,0.0,1120.0
1591,1200.0,0.0,1200.0
1592,1200.0,0.0,1200.0
1593,1200.0,-80.0,1200.0
1594,1200.0,0.0,1200.0
1595,1200.0,0.0,1200.0
1596,1200.0,80.0,1200.0
1597,1200.0,0.0,1200.0
1598,1280.0,0.0,1200.0
1599,1200.0,0.0,1200.0
1600,1200.0,0.0,1200.0
1601,1200.0,0.0,1200.0
1602,1200.0,0.0,1200.0
1603,1200.0,0.0,1200.0
1604,1200.0,0.0,1200.0
1605,1280.0,0.0,1200.0
1606,1200.0,0.0,1200.0
1607,1280.0,0.0,1200.0
1608,1280.0,0.0,1200.0
1609,1280.0,0.0,1280.0
1610,1280.0,0.0,1200.0
1611,1280.0,0.0,1280.0
1612,1280.0,0.0,1200.0
1613,1280.0,0.0,1200.0
1614,1280.0,0.0,1280.0
1615,1280.0,0.0,1280.0
1616,1280.0,0.0,1280.0
1617,1280.0,0.0,1280.0
1618,1280.0,0.0,1280.0
1619,1280.0,0.0,1280.0
1620,1280.0,0.0,1280.0
1621,1280.0,0.0,1280.0
1622,1360.0,0.0,1360.0
1623,1360.0,80.0,1280.0
1624,1280.0,0.0,1280.0
1625,1280.0,0.0,1280.0
1626,1280.0,0.0,1280.0
1627,1280.0,0.0,1280.0
1628,1360.0,0.0,1360.0
1629,1360.0,0.0,1280.0
1630,1360.0,-80.0,1360.0
1631,1360.0,0.0,1360.0
1632,1360.0,0.0,1360.0
1633,1360.0,0.0,1360.0
1634,1360.0,80.0,1360.0
1635,1360.0,0.0,1360.0
1636,1360.0,0.0,1360.0
1637,1440.0,0.0,1360.0
1638,1360.0,0.0,1440.0
1639,1440.0,0.0,1360.0
1640,1280.0,0.0,1360.0
1641,1360.0,0.0,1360.0
1642,1360.0,0.0,1360.0
1643,1360.0,0.0,1360.0
1644,1360.0,0.0,1360.0
1645,1440.0,0.0,1360.0
1646,1440.0,0.0,1440.0
1647,1440.0,0.0,1360.0
1648,1360.0,0.0,1440.0
1649,1440.0,0.0,1360.0
1650,1440.0,0.0,1440.0
1651,1440.0,80.0,1440.0
1652,1440.0,80.0,1440.0
1653,1440.0,0.0,1440.0
1654,1440.0,80.0,1440.0
1655,1440.0,0.0,1440.0
1656,1440.0,0.0,1440.0
1657,1440.0,0.0,1440.0
1658,1440.0,0.0,1440.0
1659,1520.0,0.0,1440.0
1660,1520.0,0.0,1440.0
1661,1520.0,0.0,1520.0
1662,1440.0,0.0,1520.0
1663,1520.0,0.0,1440.0
1664,1520.0,0.0,1520.0
1665,1440.0,0.0,1440.0
1666,1440.0,0.0,1440.0
1667,1520.0,0.0,1520.0
1668,1520.0,0.0,1440.0
1669,1520.0,0.0,1520.0
1670,1520.0,0.0,1520.0
1671,1520.0,0.0,1520.0
1672,1520.0,0.0,1520.0
1673,1520.0,0.0,1520.0
1674,1520.0,0.0,1520.0
1675,1520.0,0.0,1520.0
1676,1520.0,0.0,1520.0
